Date,Hour,Target
09/29/2022 ,16,63.35
09/29/2022 ,17,72
09/29/2022 ,18,81.34
09/29/2022 ,19,103.67
09/29/2022 ,20,91.25
09/29/2022 ,21,77.95
09/29/2022 ,22,77.18
09/29/2022 ,23,76.95
09/29/2022 ,24,69.7
09/30/2022 ,1,63.2
09/30/2022 ,2,61.68
09/30/2022 ,3,57.74
09/30/2022 ,4,56.72
09/30/2022 ,5,58.05
09/30/2022 ,6,64.58
09/30/2022 ,7,70.92
09/30/2022 ,8,63.52
09/30/2022 ,9,49.23
09/30/2022 ,10,45.05
09/30/2022 ,11,44.65
09/30/2022 ,12,45.48
09/30/2022 ,13,45.99
09/30/2022 ,14,49.02
09/30/2022 ,15,52.18
09/30/2022 ,16,55.18
09/30/2022 ,17,59.02
09/30/2022 ,18,73.72
09/30/2022 ,19,86.75
09/30/2022 ,20,77.01
09/30/2022 ,21,72.5
09/30/2022 ,22,71.47
09/30/2022 ,23,69.12
09/30/2022 ,24,63.23
10/01/2022 ,1,61.76
10/01/2022 ,2,60.77
10/01/2022 ,3,58.85
10/01/2022 ,4,57.52
10/01/2022 ,5,57.93
10/01/2022 ,6,59.28
10/01/2022 ,7,65.82
10/01/2022 ,8,56.88
10/01/2022 ,9,48.68
10/01/2022 ,10,43.5
10/01/2022 ,11,41.74
10/01/2022 ,12,40.44
10/01/2022 ,13,42.78
10/01/2022 ,14,47.05
10/01/2022 ,15,50.56
10/01/2022 ,16,52.39
10/01/2022 ,17,54.48
10/01/2022 ,18,66.97
10/01/2022 ,19,78.92
10/01/2022 ,20,73.85
10/01/2022 ,21,70.25
10/01/2022 ,22,68.7
10/01/2022 ,23,65.07
10/01/2022 ,24,61.24
10/02/2022 ,1,62.9
10/02/2022 ,2,60.72
10/02/2022 ,3,59.35
10/02/2022 ,4,57.75
10/02/2022 ,5,59.88
10/02/2022 ,6,62.66
10/02/2022 ,7,67.2
10/02/2022 ,8,54.41
10/02/2022 ,9,43.76
10/02/2022 ,10,42.13
10/02/2022 ,11,38.99
10/02/2022 ,12,35.7
10/02/2022 ,13,38.72
10/02/2022 ,14,41.43
10/02/2022 ,15,47.01
10/02/2022 ,16,57.14
10/02/2022 ,17,58.21
10/02/2022 ,18,67.92
10/02/2022 ,19,83.28
10/02/2022 ,20,77.48
10/02/2022 ,21,71.62
10/02/2022 ,22,68.88
10/02/2022 ,23,64.29
10/02/2022 ,24,61.63
10/03/2022 ,1,58.82
10/03/2022 ,2,56.66
10/03/2022 ,3,55.97
10/03/2022 ,4,55.16
10/03/2022 ,5,56.7
10/03/2022 ,6,63.22
10/03/2022 ,7,83.47
10/03/2022 ,8,73.59
10/03/2022 ,9,55.07
10/03/2022 ,10,55.44
10/03/2022 ,11,52.04
10/03/2022 ,12,48.81
10/03/2022 ,13,53.1
10/03/2022 ,14,53.73
10/03/2022 ,15,55.35
10/03/2022 ,16,57.79
10/03/2022 ,17,63.93
10/03/2022 ,18,79.83
10/03/2022 ,19,96.65
10/03/2022 ,20,87.04
10/03/2022 ,21,77.53
10/03/2022 ,22,76.45
10/03/2022 ,23,67.73
10/03/2022 ,24,64.22
10/04/2022 ,1,62.47
10/04/2022 ,2,57.78
10/04/2022 ,3,56.74
10/04/2022 ,4,57.12
10/04/2022 ,5,58.26
10/04/2022 ,6,69.89
10/04/2022 ,7,86.32
10/04/2022 ,8,74.87
10/04/2022 ,9,54.96
10/04/2022 ,10,53.27
10/04/2022 ,11,51.4
10/04/2022 ,12,51.35
10/04/2022 ,13,52.32
10/04/2022 ,14,55.15
10/04/2022 ,15,58.87
10/04/2022 ,16,63.66
10/04/2022 ,17,74.06
10/04/2022 ,18,87.71
10/04/2022 ,19,123.75
10/04/2022 ,20,91.8
10/04/2022 ,21,86.78
10/04/2022 ,22,83.45
10/04/2022 ,23,69.89
10/04/2022 ,24,69.3
10/05/2022 ,1,70.83
10/05/2022 ,2,64.01
10/05/2022 ,3,62.04
10/05/2022 ,4,61.93
10/05/2022 ,5,65.6
10/05/2022 ,6,73.41
10/05/2022 ,7,89.27
10/05/2022 ,8,82.54
10/05/2022 ,9,64.75
10/05/2022 ,10,61.57
10/05/2022 ,11,57.59
10/05/2022 ,12,59.54
10/05/2022 ,13,62.17
10/05/2022 ,14,67.71
10/05/2022 ,15,71.02
10/05/2022 ,16,76.24
10/05/2022 ,17,80.92
10/05/2022 ,18,98.69
10/05/2022 ,19,138.39
10/05/2022 ,20,103.66
10/05/2022 ,21,91.39
10/05/2022 ,22,87.29
10/05/2022 ,23,78.54
10/05/2022 ,24,73.48
10/06/2022 ,1,71.84
10/06/2022 ,2,67.29
10/06/2022 ,3,65.57
10/06/2022 ,4,65.89
10/06/2022 ,5,68.34
10/06/2022 ,6,77.45
10/06/2022 ,7,90.27
10/06/2022 ,8,84.04
10/06/2022 ,9,69.55
10/06/2022 ,10,64.41
10/06/2022 ,11,62.94
10/06/2022 ,12,64.75
10/06/2022 ,13,68.79
10/06/2022 ,14,75.33
10/06/2022 ,15,79.9
10/06/2022 ,16,82.13
10/06/2022 ,17,88.26
10/06/2022 ,18,104.43
10/06/2022 ,19,134.22
10/06/2022 ,20,104.97
10/06/2022 ,21,91.32
10/06/2022 ,22,88.33
10/06/2022 ,23,79.75
10/06/2022 ,24,74.25
10/07/2022 ,1,68.34
10/07/2022 ,2,65.95
10/07/2022 ,3,66.29
10/07/2022 ,4,65.64
10/07/2022 ,5,66.76
10/07/2022 ,6,74.87
10/07/2022 ,7,89.41
10/07/2022 ,8,85.03
10/07/2022 ,9,67.03
10/07/2022 ,10,64.87
10/07/2022 ,11,62.03
10/07/2022 ,12,62.54
10/07/2022 ,13,64.86
10/07/2022 ,14,70.21
10/07/2022 ,15,73.14
10/07/2022 ,16,74.64
10/07/2022 ,17,82.97
10/07/2022 ,18,100.2
10/07/2022 ,19,123.82
10/07/2022 ,20,99.95
10/07/2022 ,21,90.62
10/07/2022 ,22,88.99
10/07/2022 ,23,83.67
10/07/2022 ,24,79.27
10/08/2022 ,1,74.01
10/08/2022 ,2,70.7
10/08/2022 ,3,66.3
10/08/2022 ,4,64.17
10/08/2022 ,5,68.05
10/08/2022 ,6,70.9
10/08/2022 ,7,77.75
10/08/2022 ,8,70.4
10/08/2022 ,9,60.22
10/08/2022 ,10,55.81
10/08/2022 ,11,55.37
10/08/2022 ,12,55.87
10/08/2022 ,13,57.1
10/08/2022 ,14,61.03
10/08/2022 ,15,65.17
10/08/2022 ,16,70.15
10/08/2022 ,17,76.61
10/08/2022 ,18,90.7
10/08/2022 ,19,104.13
10/08/2022 ,20,93.13
10/08/2022 ,21,87.04
10/08/2022 ,22,85.98
10/08/2022 ,23,79.75
10/08/2022 ,24,74.85
10/09/2022 ,1,77.47
10/09/2022 ,2,72.47
10/09/2022 ,3,69.62
10/09/2022 ,4,68.13
10/09/2022 ,5,68.56
10/09/2022 ,6,69.91
10/09/2022 ,7,72.6
10/09/2022 ,8,69.15
10/09/2022 ,9,56.9
10/09/2022 ,10,56.62
10/09/2022 ,11,53.89
10/09/2022 ,12,54.32
10/09/2022 ,13,56.58
10/09/2022 ,14,60.34
10/09/2022 ,15,63.24
10/09/2022 ,16,67.14
10/09/2022 ,17,72.64
10/09/2022 ,18,89.61
10/09/2022 ,19,100.18
10/09/2022 ,20,90.47
10/09/2022 ,21,86.99
10/09/2022 ,22,85.46
10/09/2022 ,23,81.31
10/09/2022 ,24,78.69
10/10/2022 ,1,73.06
10/10/2022 ,2,66.59
10/10/2022 ,3,65.38
10/10/2022 ,4,65.17
10/10/2022 ,5,65.37
10/10/2022 ,6,71.02
10/10/2022 ,7,83.76
10/10/2022 ,8,79.78
10/10/2022 ,9,63.65
10/10/2022 ,10,61.51
10/10/2022 ,11,60.31
10/10/2022 ,12,58.8
10/10/2022 ,13,59.45
10/10/2022 ,14,62.88
10/10/2022 ,15,66.73
10/10/2022 ,16,67.61
10/10/2022 ,17,71.61
10/10/2022 ,18,88.33
10/10/2022 ,19,102.38
10/10/2022 ,20,90.95
10/10/2022 ,21,85.66
10/10/2022 ,22,82.99
10/10/2022 ,23,78.58
10/10/2022 ,24,70.9
10/11/2022 ,1,66.45
10/11/2022 ,2,64.55
10/11/2022 ,3,63.59
10/11/2022 ,4,63.79
10/11/2022 ,5,64.78
10/11/2022 ,6,76.06
10/11/2022 ,7,93.6
10/11/2022 ,8,92.06
10/11/2022 ,9,67.96
10/11/2022 ,10,63.88
10/11/2022 ,11,62.94
10/11/2022 ,12,62.84
10/11/2022 ,13,63.28
10/11/2022 ,14,66.71
10/11/2022 ,15,71.99
10/11/2022 ,16,73.3
10/11/2022 ,17,80.04
10/11/2022 ,18,97.77
10/11/2022 ,19,115.78
10/11/2022 ,20,98.03
10/11/2022 ,21,92.51
10/11/2022 ,22,88.06
10/11/2022 ,23,80.56
10/11/2022 ,24,71.47
10/12/2022 ,1,68.34
10/12/2022 ,2,65.34
10/12/2022 ,3,65.68
10/12/2022 ,4,63.92
10/12/2022 ,5,66.76
10/12/2022 ,6,76.49
10/12/2022 ,7,92.15
10/12/2022 ,8,89.37
10/12/2022 ,9,66.56
10/12/2022 ,10,63.8
10/12/2022 ,11,62.42
10/12/2022 ,12,63.37
10/12/2022 ,13,63.94
10/12/2022 ,14,65.47
10/12/2022 ,15,70.03
10/12/2022 ,16,72.83
10/12/2022 ,17,77.79
10/12/2022 ,18,92.1
10/12/2022 ,19,118.29
10/12/2022 ,20,93.08
10/12/2022 ,21,88.52
10/12/2022 ,22,85.17
10/12/2022 ,23,77.62
10/12/2022 ,24,72.12
10/13/2022 ,1,66.25
10/13/2022 ,2,64.77
10/13/2022 ,3,62.5
10/13/2022 ,4,62.89
10/13/2022 ,5,63.3
10/13/2022 ,6,67.97
10/13/2022 ,7,86.64
10/13/2022 ,8,85.05
10/13/2022 ,9,71.17
10/13/2022 ,10,67.7
10/13/2022 ,11,66.19
10/13/2022 ,12,66.44
10/13/2022 ,13,68.24
10/13/2022 ,14,71.59
10/13/2022 ,15,73.7
10/13/2022 ,16,75.48
10/13/2022 ,17,80.99
10/13/2022 ,18,89.99
10/13/2022 ,19,100.79
10/13/2022 ,20,89.86
10/13/2022 ,21,86.27
10/13/2022 ,22,83.68
10/13/2022 ,23,76.42
10/13/2022 ,24,71.52
10/14/2022 ,1,67.34
10/14/2022 ,2,63.29
10/14/2022 ,3,62.17
10/14/2022 ,4,63.22
10/14/2022 ,5,64.68
10/14/2022 ,6,71.41
10/14/2022 ,7,83.02
10/14/2022 ,8,81.07
10/14/2022 ,9,65.19
10/14/2022 ,10,62.18
10/14/2022 ,11,59.57
10/14/2022 ,12,58.83
10/14/2022 ,13,58.12
10/14/2022 ,14,60.02
10/14/2022 ,15,64
10/14/2022 ,16,67.92
10/14/2022 ,17,69.04
10/14/2022 ,18,84.13
10/14/2022 ,19,96.57
10/14/2022 ,20,86.11
10/14/2022 ,21,84.76
10/14/2022 ,22,83.12
10/14/2022 ,23,77.14
10/14/2022 ,24,70.24
10/15/2022 ,1,68.29
10/15/2022 ,2,67.24
10/15/2022 ,3,66.54
10/15/2022 ,4,65.42
10/15/2022 ,5,64.99
10/15/2022 ,6,69.38
10/15/2022 ,7,75.28
10/15/2022 ,8,73.18
10/15/2022 ,9,60.27
10/15/2022 ,10,57.8
10/15/2022 ,11,56.81
10/15/2022 ,12,52.88
10/15/2022 ,13,52.45
10/15/2022 ,14,52.96
10/15/2022 ,15,54.78
10/15/2022 ,16,60
10/15/2022 ,17,63.65
10/15/2022 ,18,78.26
10/15/2022 ,19,87.22
10/15/2022 ,20,81.61
10/15/2022 ,21,78.68
10/15/2022 ,22,78.51
10/15/2022 ,23,71.36
10/15/2022 ,24,69.82
10/16/2022 ,1,71.01
10/16/2022 ,2,68.27
10/16/2022 ,3,65.77
10/16/2022 ,4,65.51
10/16/2022 ,5,68.49
10/16/2022 ,6,71.89
10/16/2022 ,7,76.11
10/16/2022 ,8,77.33
10/16/2022 ,9,66.25
10/16/2022 ,10,56.88
10/16/2022 ,11,56.59
10/16/2022 ,12,50.06
10/16/2022 ,13,48.59
10/16/2022 ,14,48.64
10/16/2022 ,15,50.87
10/16/2022 ,16,57.13
10/16/2022 ,17,64.72
10/16/2022 ,18,82.68
10/16/2022 ,19,91.63
10/16/2022 ,20,85.62
10/16/2022 ,21,82.43
10/16/2022 ,22,80.26
10/16/2022 ,23,75.88
10/16/2022 ,24,71.58
10/17/2022 ,1,71.26
10/17/2022 ,2,66.7
10/17/2022 ,3,65.97
10/17/2022 ,4,66.93
10/17/2022 ,5,66.63
10/17/2022 ,6,74.46
10/17/2022 ,7,88.38
10/17/2022 ,8,87.02
10/17/2022 ,9,68.63
10/17/2022 ,10,64.64
10/17/2022 ,11,63.61
10/17/2022 ,12,61.41
10/17/2022 ,13,62.88
10/17/2022 ,14,63.32
10/17/2022 ,15,63.85
10/17/2022 ,16,67.37
10/17/2022 ,17,76.81
10/17/2022 ,18,89.59
10/17/2022 ,19,102.91
10/17/2022 ,20,90.37
10/17/2022 ,21,86.39
10/17/2022 ,22,86.1
10/17/2022 ,23,81.3
10/17/2022 ,24,78.91
10/18/2022 ,1,76.45
10/18/2022 ,2,70.76
10/18/2022 ,3,67.25
10/18/2022 ,4,67.69
10/18/2022 ,5,72.1
10/18/2022 ,6,79.69
10/18/2022 ,7,89.06
10/18/2022 ,8,87.36
10/18/2022 ,9,70.22
10/18/2022 ,10,69.07
10/18/2022 ,11,66.15
10/18/2022 ,12,66
10/18/2022 ,13,67.78
10/18/2022 ,14,69.81
10/18/2022 ,15,70.92
10/18/2022 ,16,76.37
10/18/2022 ,17,87.51
10/18/2022 ,18,107.44
10/18/2022 ,19,137.11
10/18/2022 ,20,104.87
10/18/2022 ,21,94.81
10/18/2022 ,22,94.26
10/18/2022 ,23,86.22
10/18/2022 ,24,79.86
10/19/2022 ,1,77.99
10/19/2022 ,2,74.52
10/19/2022 ,3,70.72
10/19/2022 ,4,70.8
10/19/2022 ,5,73.31
10/19/2022 ,6,79.19
10/19/2022 ,7,89.59
10/19/2022 ,8,87.87
10/19/2022 ,9,73.56
10/19/2022 ,10,66.65
10/19/2022 ,11,66.02
10/19/2022 ,12,67.32
10/19/2022 ,13,69.35
10/19/2022 ,14,75.98
10/19/2022 ,15,82
10/19/2022 ,16,89.65
10/19/2022 ,17,96.15
10/19/2022 ,18,128.63
10/19/2022 ,19,173.27
10/19/2022 ,20,120.31
10/19/2022 ,21,98.19
10/19/2022 ,22,94.76
10/19/2022 ,23,87.54
10/19/2022 ,24,84.4
10/20/2022 ,1,73.09
10/20/2022 ,2,68.46
10/20/2022 ,3,65.7
10/20/2022 ,4,63.61
10/20/2022 ,5,65.16
10/20/2022 ,6,72.49
10/20/2022 ,7,83.34
10/20/2022 ,8,84.37
10/20/2022 ,9,75.58
10/20/2022 ,10,69.18
10/20/2022 ,11,66.5
10/20/2022 ,12,66.52
10/20/2022 ,13,63.31
10/20/2022 ,14,64.35
10/20/2022 ,15,67.89
10/20/2022 ,16,73.92
10/20/2022 ,17,81.96
10/20/2022 ,18,109.41
10/20/2022 ,19,127.44
10/20/2022 ,20,103.53
10/20/2022 ,21,92.3
10/20/2022 ,22,88.38
10/20/2022 ,23,77.65
10/20/2022 ,24,71.69
10/21/2022 ,1,65.55
10/21/2022 ,2,56.81
10/21/2022 ,3,53.01
10/21/2022 ,4,53.06
10/21/2022 ,5,54.38
10/21/2022 ,6,58.98
10/21/2022 ,7,76.65
10/21/2022 ,8,77.57
10/21/2022 ,9,64.59
10/21/2022 ,10,61.63
10/21/2022 ,11,57.62
10/21/2022 ,12,56.68
10/21/2022 ,13,53.36
10/21/2022 ,14,55.04
10/21/2022 ,15,57.08
10/21/2022 ,16,59.02
10/21/2022 ,17,58.54
10/21/2022 ,18,74.81
10/21/2022 ,19,82.58
10/21/2022 ,20,78.31
10/21/2022 ,21,71.3
10/21/2022 ,22,68.5
10/21/2022 ,23,64.24
10/21/2022 ,24,60.34
10/22/2022 ,1,56.23
10/22/2022 ,2,56.35
10/22/2022 ,3,54.92
10/22/2022 ,4,53.47
10/22/2022 ,5,53.05
10/22/2022 ,6,56.83
10/22/2022 ,7,66.31
10/22/2022 ,8,77.12
10/22/2022 ,9,70.26
10/22/2022 ,10,66.47
10/22/2022 ,11,62.5
10/22/2022 ,12,57.14
10/22/2022 ,13,52.18
10/22/2022 ,14,47
10/22/2022 ,15,47.1
10/22/2022 ,16,50.76
10/22/2022 ,17,55.81
10/22/2022 ,18,64.03
10/22/2022 ,19,70.89
10/22/2022 ,20,70.56
10/22/2022 ,21,65.81
10/22/2022 ,22,65.29
10/22/2022 ,23,57.99
10/22/2022 ,24,55.22
10/23/2022 ,1,64.72
10/23/2022 ,2,61.65
10/23/2022 ,3,59.08
10/23/2022 ,4,58.14
10/23/2022 ,5,59.2
10/23/2022 ,6,59.13
10/23/2022 ,7,66.78
10/23/2022 ,8,70.59
10/23/2022 ,9,64.12
10/23/2022 ,10,59.66
10/23/2022 ,11,49.46
10/23/2022 ,12,43.34
10/23/2022 ,13,44.64
10/23/2022 ,14,40.81
10/23/2022 ,15,41.62
10/23/2022 ,16,42.81
10/23/2022 ,17,50.44
10/23/2022 ,18,67
10/23/2022 ,19,73.12
10/23/2022 ,20,75.55
10/23/2022 ,21,72.06
10/23/2022 ,22,68.02
10/23/2022 ,23,65.92
10/23/2022 ,24,65.46
10/24/2022 ,1,61.07
10/24/2022 ,2,65.26
10/24/2022 ,3,59.4
10/24/2022 ,4,59.33
10/24/2022 ,5,60.28
10/24/2022 ,6,74.26
10/24/2022 ,7,81.8
10/24/2022 ,8,85.3
10/24/2022 ,9,77.73
10/24/2022 ,10,62.69
10/24/2022 ,11,56.08
10/24/2022 ,12,52.11
10/24/2022 ,13,50.51
10/24/2022 ,14,51.57
10/24/2022 ,15,49.16
10/24/2022 ,16,51.51
10/24/2022 ,17,57.2
10/24/2022 ,18,75.12
10/24/2022 ,19,82.78
10/24/2022 ,20,79.48
10/24/2022 ,21,73.53
10/24/2022 ,22,72.02
10/24/2022 ,23,64.88
10/24/2022 ,24,61.88
10/25/2022 ,1,61.57
10/25/2022 ,2,58.6
10/25/2022 ,3,55.75
10/25/2022 ,4,55.82
10/25/2022 ,5,61.07
10/25/2022 ,6,68.47
10/25/2022 ,7,78.98
10/25/2022 ,8,83.08
10/25/2022 ,9,77.06
10/25/2022 ,10,67.46
10/25/2022 ,11,65.24
10/25/2022 ,12,60.8
10/25/2022 ,13,58.34
10/25/2022 ,14,58.07
10/25/2022 ,15,56.7
10/25/2022 ,16,60.06
10/25/2022 ,17,64.86
10/25/2022 ,18,75.24
10/25/2022 ,19,83.13
10/25/2022 ,20,80.2
10/25/2022 ,21,75.42
10/25/2022 ,22,73.09
10/25/2022 ,23,65.3
10/25/2022 ,24,63.68
10/26/2022 ,1,62.51
10/26/2022 ,2,57.94
10/26/2022 ,3,58.65
10/26/2022 ,4,58.88
10/26/2022 ,5,60.85
10/26/2022 ,6,70.53
10/26/2022 ,7,74.88
10/26/2022 ,8,86.42
10/26/2022 ,9,79.75
10/26/2022 ,10,63.88
10/26/2022 ,11,55.15
10/26/2022 ,12,53.72
10/26/2022 ,13,51.96
10/26/2022 ,14,53.28
10/26/2022 ,15,50.25
10/26/2022 ,16,53.43
10/26/2022 ,17,59.53
10/26/2022 ,18,70.64
10/26/2022 ,19,82.03
10/26/2022 ,20,81.34
10/26/2022 ,21,76.85
10/26/2022 ,22,77.45
10/26/2022 ,23,72.57
10/26/2022 ,24,70.59
10/27/2022 ,1,64.44
10/27/2022 ,2,61.02
10/27/2022 ,3,60.1
10/27/2022 ,4,61.84
10/27/2022 ,5,63.19
10/27/2022 ,6,75.57
10/27/2022 ,7,82.43
10/27/2022 ,8,84.3
10/27/2022 ,9,67.98
10/27/2022 ,10,64.09
10/27/2022 ,11,61.38
10/27/2022 ,12,56.02
10/27/2022 ,13,54.05
10/27/2022 ,14,55.44
10/27/2022 ,15,56.46
10/27/2022 ,16,58.36
10/27/2022 ,17,65.01
10/27/2022 ,18,77.64
10/27/2022 ,19,86.63
10/27/2022 ,20,84.43
10/27/2022 ,21,83.17
10/27/2022 ,22,82.34
10/27/2022 ,23,77.19
10/27/2022 ,24,69.33
10/28/2022 ,1,64.75
10/28/2022 ,2,61.03
10/28/2022 ,3,60
10/28/2022 ,4,60.78
10/28/2022 ,5,61.81
10/28/2022 ,6,69.51
10/28/2022 ,7,80.62
10/28/2022 ,8,85.61
10/28/2022 ,9,66.53
10/28/2022 ,10,63.89
10/28/2022 ,11,61.88
10/28/2022 ,12,60.96
10/28/2022 ,13,61.04
10/28/2022 ,14,60.27
10/28/2022 ,15,57.99
10/28/2022 ,16,60.98
10/28/2022 ,17,64.39
10/28/2022 ,18,83.52
10/28/2022 ,19,88.08
10/28/2022 ,20,84.13
10/28/2022 ,21,82.5
10/28/2022 ,22,82.4
10/28/2022 ,23,77.63
10/28/2022 ,24,70.66
10/29/2022 ,1,67
10/29/2022 ,2,61
10/29/2022 ,3,58.73
10/29/2022 ,4,62.59
10/29/2022 ,5,69.86
10/29/2022 ,6,65.67
10/29/2022 ,7,71.96
10/29/2022 ,8,85.96
10/29/2022 ,9,63.19
10/29/2022 ,10,57.17
10/29/2022 ,11,54.34
10/29/2022 ,12,50.87
10/29/2022 ,13,48.46
10/29/2022 ,14,46.5
10/29/2022 ,15,46.57
10/29/2022 ,16,48.38
10/29/2022 ,17,58.21
10/29/2022 ,18,74.63
10/29/2022 ,19,77.61
10/29/2022 ,20,77.11
10/29/2022 ,21,75.78
10/29/2022 ,22,75.7
10/29/2022 ,23,65.6
10/29/2022 ,24,66.66
10/30/2022 ,1,66.17
10/30/2022 ,2,59.4
10/30/2022 ,3,58
10/30/2022 ,4,57.63
10/30/2022 ,5,60.51
10/30/2022 ,6,63.74
10/30/2022 ,7,70
10/30/2022 ,8,69.4
10/30/2022 ,9,65.16
10/30/2022 ,10,57.88
10/30/2022 ,11,55.37
10/30/2022 ,12,52.93
10/30/2022 ,13,51.9
10/30/2022 ,14,50.17
10/30/2022 ,15,51.54
10/30/2022 ,16,50.58
10/30/2022 ,17,57.48
10/30/2022 ,18,74.56
10/30/2022 ,19,82.52
10/30/2022 ,20,78.49
10/30/2022 ,21,78.33
10/30/2022 ,22,79.81
10/30/2022 ,23,75.78
10/30/2022 ,24,67.54
10/31/2022 ,1,67.77
10/31/2022 ,2,62.49
10/31/2022 ,3,60.44
10/31/2022 ,4,60.79
10/31/2022 ,5,61.03
10/31/2022 ,6,69.99
10/31/2022 ,7,83.34
10/31/2022 ,8,84.34
10/31/2022 ,9,65.69
10/31/2022 ,10,60.14
10/31/2022 ,11,56.91
10/31/2022 ,12,56.72
10/31/2022 ,13,58.52
10/31/2022 ,14,55.46
10/31/2022 ,15,55.02
10/31/2022 ,16,59.09
10/31/2022 ,17,67.46
10/31/2022 ,18,79.98
10/31/2022 ,19,88.38
10/31/2022 ,20,80.5
10/31/2022 ,21,76.54
10/31/2022 ,22,74.2
10/31/2022 ,23,71.12
10/31/2022 ,24,66.57
11/01/2022 ,1,69.47
11/01/2022 ,2,69.06
11/01/2022 ,3,65.84
11/01/2022 ,4,65.1
11/01/2022 ,5,68.44
11/01/2022 ,6,76.67
11/01/2022 ,7,84.36
11/01/2022 ,8,91.72
11/01/2022 ,9,74.41
11/01/2022 ,10,63.44
11/01/2022 ,11,63.02
11/01/2022 ,12,63.11
11/01/2022 ,13,61.45
11/01/2022 ,14,61.11
11/01/2022 ,15,59
11/01/2022 ,16,60.04
11/01/2022 ,17,66.7
11/01/2022 ,18,82.7
11/01/2022 ,19,85
11/01/2022 ,20,81.89
11/01/2022 ,21,81.14
11/01/2022 ,22,78.72
11/01/2022 ,23,70.54
11/01/2022 ,24,69.53
11/02/2022 ,1,73.98
11/02/2022 ,2,69.76
11/02/2022 ,3,67.84
11/02/2022 ,4,68.38
11/02/2022 ,5,73.61
11/02/2022 ,6,82.2
11/02/2022 ,7,91.72
11/02/2022 ,8,96.02
11/02/2022 ,9,77.5
11/02/2022 ,10,71.85
11/02/2022 ,11,66.69
11/02/2022 ,12,62.98
11/02/2022 ,13,59.94
11/02/2022 ,14,59.75
11/02/2022 ,15,59.85
11/02/2022 ,16,62.97
11/02/2022 ,17,72.9
11/02/2022 ,18,88.02
11/02/2022 ,19,92.14
11/02/2022 ,20,87.85
11/02/2022 ,21,87.8
11/02/2022 ,22,84.63
11/02/2022 ,23,79.32
11/02/2022 ,24,69.9
11/03/2022 ,1,77.5
11/03/2022 ,2,69.07
11/03/2022 ,3,65.33
11/03/2022 ,4,65.48
11/03/2022 ,5,70.63
11/03/2022 ,6,75.27
11/03/2022 ,7,87.99
11/03/2022 ,8,99
11/03/2022 ,9,70.63
11/03/2022 ,10,68.48
11/03/2022 ,11,63.98
11/03/2022 ,12,60.59
11/03/2022 ,13,60
11/03/2022 ,14,58.19
11/03/2022 ,15,55.65
11/03/2022 ,16,59.45
11/03/2022 ,17,67.96
11/03/2022 ,18,88.34
11/03/2022 ,19,95.4
11/03/2022 ,20,93.66
11/03/2022 ,21,90.12
11/03/2022 ,22,90.19
11/03/2022 ,23,84.04
11/03/2022 ,24,80.81
11/04/2022 ,1,81.69
11/04/2022 ,2,77.23
11/04/2022 ,3,76.64
11/04/2022 ,4,76.24
11/04/2022 ,5,77.74
11/04/2022 ,6,86.67
11/04/2022 ,7,101.65
11/04/2022 ,8,106.55
11/04/2022 ,9,77.18
11/04/2022 ,10,65.32
11/04/2022 ,11,59.51
11/04/2022 ,12,56.07
11/04/2022 ,13,57.9
11/04/2022 ,14,53.68
11/04/2022 ,15,56.21
11/04/2022 ,16,60.77
11/04/2022 ,17,69.7
11/04/2022 ,18,89.8
11/04/2022 ,19,90.05
11/04/2022 ,20,84.76
11/04/2022 ,21,85.07
11/04/2022 ,22,83.12
11/04/2022 ,23,77.97
11/04/2022 ,24,71.91
11/05/2022 ,1,71.99
11/05/2022 ,2,70.65
11/05/2022 ,3,70.53
11/05/2022 ,4,68.92
11/05/2022 ,5,70.56
11/05/2022 ,6,72.79
11/05/2022 ,7,86.23
11/05/2022 ,8,86.28
11/05/2022 ,9,76.75
11/05/2022 ,10,64.74
11/05/2022 ,11,60.08
11/05/2022 ,12,55.46
11/05/2022 ,13,50.77
11/05/2022 ,14,48.01
11/05/2022 ,15,47.12
11/05/2022 ,16,53.88
11/05/2022 ,17,61.86
11/05/2022 ,18,84.61
11/05/2022 ,19,88.08
11/05/2022 ,20,86.49
11/05/2022 ,21,87.67
11/05/2022 ,22,83.9
11/05/2022 ,23,72.4
11/05/2022 ,24,73.55
11/06/2022 ,1,83.43
11/06/2022 ,2,83.53
11/06/2022 ,3,74.43
11/06/2022 ,4,72.63
11/06/2022 ,5,75.43
11/06/2022 ,6,73.21
11/06/2022 ,7,76.65
11/06/2022 ,8,69.64
11/06/2022 ,9,65.49
11/06/2022 ,10,64.26
11/06/2022 ,11,65.46
11/06/2022 ,12,63.4
11/06/2022 ,13,62.38
11/06/2022 ,14,62.37
11/06/2022 ,15,57
11/06/2022 ,16,65.75
11/06/2022 ,17,87.08
11/06/2022 ,18,98.47
11/06/2022 ,19,94.79
11/06/2022 ,20,88.13
11/06/2022 ,21,87.24
11/06/2022 ,22,83.13
11/06/2022 ,23,77.4
11/06/2022 ,24,76.42
11/06/2022 ,25,78.88
11/07/2022 ,1,73.76
11/07/2022 ,2,72.88
11/07/2022 ,3,73.52
11/07/2022 ,4,73.67
11/07/2022 ,5,76.45
11/07/2022 ,6,85.42
11/07/2022 ,7,107.21
11/07/2022 ,8,92.32
11/07/2022 ,9,83.35
11/07/2022 ,10,78.13
11/07/2022 ,11,78.94
11/07/2022 ,12,77.32
